gene,cts,sample,plate,experimental_replicate,temperature
WD0513,21.629,POP2L_A_6,3,2,18
WD0513,24.88,CSB_A_10,3,2,18
WD0513,24.782,CSB_A_10,3,2,18
WD0513,NA,OCTO_E_5,3,2,18
WD0513,NA,OCTO_E_5,3,2,18
WD0513,22.172,POP2H_B_6,3,2,18
WD0513,22.186,POP2H_B_6,3,2,18
WD0513,15.514,POPH_D_6,3,2,18
WD0513,15.611,POPH_D_6,3,2,18
WD0513,NA,OCTO_B_6,3,2,18
WD0513,24.949,CSB_B_10,3,2,18
WD0513,NA,OCTO_B_6,3,2,18
WD0513,19.938,POP2H_D_6,3,2,18
WD0513,19.679,POP2H_D_6,3,2,18
WD0513,22.704,POP2L_C_5,3,2,18
WD0513,22.776,POP2L_C_5,3,2,18
WD0513,NA,OCTO_A_6,3,2,18
WD0513,NA,OCTO_A_6,3,2,18
WD0513,16.719,POPH_F_6,3,2,18
WD0513,16.545,POPH_F_6,3,2,18
WD0513,22.99,POP2L_E_10,3,2,18
WD0513,22.865,POP2L_E_10,3,2,18
WD0513,21.835,POP2L_A_6,3,2,18
WSP,24.349,POPH_D_5,3,2,18
WSP,29.244,CSB_D_10,3,2,18
WSP,23.144,POP2H_F_5,3,2,18
WSP,22.974,POP2H_F_5,3,2,18
WSP,23.901,POPL_F_10,3,2,18
WSP,23.924,POPL_F_10,3,2,18
WSP,29.122,CSB_C_5,3,2,18
WSP,28.622,CSB_C_5,3,2,18
WSP,23.861,POPL_F_5,3,2,18
WSP,23.903,POPL_F_5,3,2,18
WSP,26.071,OCTO_A_5,3,2,18
WSP,23.456,POPH_D_5,3,2,18
WSP,26.219,OCTO_A_5,3,2,18
WSP,28.432,POPH_A_5,3,2,18
WSP,27.998,POPH_A_5,3,2,18
WSP,24.969,POP2L_D_9,3,2,18
WSP,25.339,POP2L_D_9,3,2,18
WSP,27.251,CSB_F_5,3,2,18
WSP,27.551,CSB_F_5,3,2,18
WSP,27.187,POP2L_A_5,3,2,18
WSP,26.779,POP2L_A_5,3,2,18
WSP,28.366,POPL_A_6,3,2,18
WSP,27.83,POPL_A_6,3,2,18
WSP,29.127,CSB_D_10,3,2,18
WD0513,17.939,POPH_D_5,3,2,18
WD0513,26.649,CSB_D_10,3,2,18
WD0513,16.937,POP2H_F_5,3,2,18
WD0513,16.777,POP2H_F_5,3,2,18
WD0513,18.99,POPL_F_10,3,2,18
WD0513,19.245,POPL_F_10,3,2,18
WD0513,25.953,CSB_C_5,3,2,18
WD0513,25.836,CSB_C_5,3,2,18
WD0513,18.936,POPL_F_5,3,2,18
WD0513,18.899,POPL_F_5,3,2,18
WD0513,NA,OCTO_A_5,3,2,18
WD0513,18.137,POPH_D_5,3,2,18
WD0513,NA,OCTO_A_5,3,2,18
WD0513,22.068,POPH_A_5,3,2,18
WD0513,21.883,POPH_A_5,3,2,18
WD0513,20.549,POP2L_D_9,3,2,18
WD0513,20.448,POP2L_D_9,3,2,18
WD0513,24.955,CSB_F_5,3,2,18
WD0513,24.987,CSB_F_5,3,2,18
WD0513,22.079,POP2L_A_5,3,2,18
WD0513,22.244,POP2L_A_5,3,2,18
WD0513,23.731,POPL_A_6,3,2,18
WD0513,23.699,POPL_A_6,3,2,18
WD0513,26.908,CSB_D_10,3,2,18
WSP,27.466,POPH_B_5,3,2,18
WSP,28.857,POPL_C_6,3,2,18
WSP,27.166,POP2H_A_6,3,2,18
WSP,27.293,POP2H_A_6,3,2,18
WSP,29.6,CSB_A_5,3,2,18
WSP,29.179,CSB_A_5,3,2,18
WSP,24.53,POPH_F_5,3,2,18
WSP,24.46,POPH_F_5,3,2,18
WSP,24.69,OCTO_D_5,3,2,18
WSP,24.436,OCTO_D_5,3,2,18
WSP,28.731,POP2L_C_10,3,2,18
WSP,27.11,POPH_B_5,3,2,18
WSP,28.908,POP2L_C_10,3,2,18
WSP,27.842,POPL_D_5,3,2,18
WSP,27.732,POPL_D_5,3,2,18
WSP,29.076,CSB-REF_A_1,3,2,18
WSP,29.515,CSB-REF_A_1,3,2,18
WSP,26.143,POP2H_C_5,3,2,18
WSP,26.08,POP2H_C_5,3,2,18
WSP,28.288,POP2L_B_5,3,2,18
WSP,27.985,POP2L_B_5,3,2,18
WSP,28.606,POPL_D_6,3,2,18
WSP,28.257,POPL_D_6,3,2,18
WSP,28.747,POPL_C_6,3,2,18
WD0513,21.281,POPH_B_5,3,2,18
WD0513,24.577,POPL_C_6,3,2,18
WD0513,20.989,POP2H_A_6,3,2,18
WD0513,20.953,POP2H_A_6,3,2,18
WD0513,26.536,CSB_A_5,3,2,18
WD0513,26.665,CSB_A_5,3,2,18
WD0513,18.252,POPH_F_5,3,2,18
WD0513,18.121,POPH_F_5,3,2,18
WD0513,NA,OCTO_D_5,3,2,18
WD0513,NA,OCTO_D_5,3,2,18
WD0513,23.95,POP2L_C_10,3,2,18
WD0513,21.275,POPH_B_5,3,2,18
WD0513,23.886,POP2L_C_10,3,2,18
WD0513,22.748,POPL_D_5,3,2,18
WD0513,22.738,POPL_D_5,3,2,18
WD0513,26.244,CSB-REF_A_1,3,2,18
WD0513,26.532,CSB-REF_A_1,3,2,18
WD0513,20.082,POP2H_C_5,3,2,18
WD0513,20.163,POP2H_C_5,3,2,18
WD0513,23.37,POP2L_B_5,3,2,18
WD0513,23.439,POP2L_B_5,3,2,18
WD0513,23.74,POPL_D_6,3,2,18
WD0513,23.713,POPL_D_6,3,2,18
WD0513,24.578,POPL_C_6,3,2,18
WSP,27.5,CSB_E_6,3,2,18
WSP,23.948,POP2L_F_6,3,2,18
WSP,29.268,CSB_C_10,3,2,18
WSP,29.335,CSB_C_10,3,2,18
WSP,25.894,CSB_E_10,3,2,18
WSP,25.619,CSB_E_10,3,2,18
WSP,26.884,POP2L_A_10,3,2,18
WSP,26.699,POP2L_A_10,3,2,18
WSP,26.874,CSB_B_5,3,2,18
WSP,26.704,CSB_B_5,3,2,18
WSP,28.985,CSB_C_6,3,2,18
WSP,27.255,CSB_E_6,3,2,18
WSP,28.738,CSB_C_6,3,2,18
WSP,29.528,POPL_B_5,3,2,18
WSP,29.381,POPL_B_5,3,2,18
WSP,26.247,CSB-REF_A_2,3,2,18
WSP,27.046,CSB-REF_A_2,3,2,18
WSP,27.971,OCTO_C_5,3,2,18
WSP,27.974,OCTO_C_5,3,2,18
WSP,26.655,POPH_E_6,3,2,18
WSP,26.323,POPH_E_6,3,2,18
WSP,28.255,POP2H_C_6,3,2,18
WSP,28.012,POP2H_C_6,3,2,18
WSP,23.853,POP2L_F_6,3,2,18
WD0513,24.591,CSB_E_6,3,2,18
WD0513,19.176,POP2L_F_6,3,2,18
WD0513,26.188,CSB_C_10,3,2,18
WD0513,26.196,CSB_C_10,3,2,18
WD0513,23.081,CSB_E_10,3,2,18
WD0513,22.772,CSB_E_10,3,2,18
WD0513,22.047,POP2L_A_10,3,2,18
WD0513,22.132,POP2L_A_10,3,2,18
WD0513,23.764,CSB_B_5,3,2,18
WD0513,23.786,CSB_B_5,3,2,18
WD0513,25.966,CSB_C_6,3,2,18
WD0513,24.748,CSB_E_6,3,2,18
WD0513,25.903,CSB_C_6,3,2,18
WD0513,24.596,POPL_B_5,3,2,18
WD0513,24.631,POPL_B_5,3,2,18
WD0513,23.597,CSB-REF_A_2,3,2,18
WD0513,23.572,CSB-REF_A_2,3,2,18
WD0513,NA,OCTO_C_5,3,2,18
WD0513,37.786,OCTO_C_5,3,2,18
WD0513,20.873,POPH_E_6,3,2,18
WD0513,20.986,POPH_E_6,3,2,18
WD0513,21.72,POP2H_C_6,3,2,18
WD0513,21.785,POP2H_C_6,3,2,18
WD0513,19.103,POP2L_F_6,3,2,18
WSP,26.51,POPL_F_6,3,2,18
WSP,21.336,OCTO_F_6,3,2,18
WSP,27.272,POP2L_E_6,3,2,18
WSP,27.448,POP2L_E_6,3,2,18
WSP,24.099,POP2L_C_6,3,2,18
WSP,23.814,POP2L_C_6,3,2,18
WSP,23.607,OCTO_E_6,3,2,18
WSP,23.505,OCTO_E_6,3,2,18
WSP,23.668,POPL_C_5,3,2,18
WSP,23.741,POPL_C_5,3,2,18
WSP,24.351,POP2L_F_5,3,2,18
WSP,25.993,POPL_F_6,3,2,18
WSP,24.411,POP2L_F_5,3,2,18
WSP,25.477,POP2H_E_5,3,2,18
WSP,25.445,POP2H_E_5,3,2,18
WSP,29.559,CSB-REF_A_3,3,2,18
WSP,30.576,CSB-REF_A_3,3,2,18
WSP,27.777,POP2L_D_6,3,2,18
WSP,27.978,POP2L_D_6,3,2,18
WSP,23.719,POP2H_F_6,3,2,18
WSP,23.52,POP2H_F_6,3,2,18
WSP,29.249,CSB_D_5,3,2,18
WSP,29.352,CSB_D_5,3,2,18
WSP,21.309,OCTO_F_6,3,2,18
WD0513,21.507,POPL_F_6,3,2,18
WD0513,NA,OCTO_F_6,3,2,18
WD0513,22.31,POP2L_E_6,3,2,18
WD0513,22.365,POP2L_E_6,3,2,18
WD0513,19.489,POP2L_C_6,3,2,18
WD0513,19.55,POP2L_C_6,3,2,18
WD0513,NA,OCTO_E_6,3,2,18
WD0513,NA,OCTO_E_6,3,2,18
WD0513,18.81,POPL_C_5,3,2,18
WD0513,18.864,POPL_C_5,3,2,18
WD0513,19.634,POP2L_F_5,3,2,18
WD0513,23.737,POPL_F_6,3,2,18
WD0513,19.602,POP2L_F_5,3,2,18
WD0513,19.292,POP2H_E_5,3,2,18
WD0513,19.507,POP2H_E_5,3,2,18
WD0513,26.902,CSB-REF_A_3,3,2,18
WD0513,26.728,CSB-REF_A_3,3,2,18
WD0513,23.595,POP2L_D_6,3,2,18
WD0513,23.602,POP2L_D_6,3,2,18
WD0513,17.545,POP2H_F_6,3,2,18
WD0513,17.505,POP2H_F_6,3,2,18
WD0513,26.83,CSB_D_5,3,2,18
WD0513,26.863,CSB_D_5,3,2,18
WD0513,NA,OCTO_F_6,3,2,18
WSP,28.882,POPL_E_6,3,2,18
WSP,26.296,OCTO_C_6,3,2,18
WSP,24.249,POPH_C_6,3,2,18
WSP,24.105,POPH_C_6,3,2,18
WSP,25.54,POPH_C_5,3,2,18
WSP,25.524,POPH_C_5,3,2,18
WSP,26.735,POPL_A_5,3,2,18
WSP,26.805,POPL_A_5,3,2,18
WSP,30.308,OCTO_B_5,3,2,18
WSP,29.82,OCTO_B_5,3,2,18
WSP,29.781,CSB_B_6,3,2,18
WSP,28.773,POPL_E_6,3,2,18
WSP,29.956,CSB_B_6,3,2,18
WSP,26.836,CSB_A_6,3,2,18
WSP,26.789,CSB_A_6,3,2,18
WSP,29.451,CSB-REF_A_4,3,2,18
WSP,32.407,CSB-REF_A_4,3,2,18
WSP,27.067,CSB_F_6,3,2,18
WSP,26.799,CSB_F_6,3,2,18
WSP,25.531,POP2L_F_9,3,2,18
WSP,25.175,POP2L_F_9,3,2,18
WSP,29.058,POP2L_B_10,3,2,18
WSP,29.098,POP2L_B_10,3,2,18
WSP,26.263,OCTO_C_6,3,2,18
WD0513,24.359,POPL_E_6,3,2,18
WD0513,NA,OCTO_C_6,3,2,18
WD0513,18.417,POPH_C_6,3,2,18
WD0513,18.301,POPH_C_6,3,2,18
WD0513,19.253,POPH_C_5,3,2,18
WD0513,19.381,POPH_C_5,3,2,18
WD0513,22.268,POPL_A_5,3,2,18
WD0513,22.317,POPL_A_5,3,2,18
WD0513,NA,OCTO_B_5,3,2,18
WD0513,NA,OCTO_B_5,3,2,18
WD0513,26.78,CSB_B_6,3,2,18
WD0513,24.605,POPL_E_6,3,2,18
WD0513,27.068,CSB_B_6,3,2,18
WD0513,23.666,CSB_A_6,3,2,18
WD0513,23.933,CSB_A_6,3,2,18
WD0513,26.702,CSB-REF_A_4,3,2,18
WD0513,26.672,CSB-REF_A_4,3,2,18
WD0513,24.122,CSB_F_6,3,2,18
WD0513,24.31,CSB_F_6,3,2,18
WD0513,20.381,POP2L_F_9,3,2,18
WD0513,20.5,POP2L_F_9,3,2,18
WD0513,25.295,POP2L_B_10,3,2,18
WD0513,25.206,POP2L_B_10,3,2,18
WD0513,NA,OCTO_C_6,3,2,18
WSP,25.23,OCTO_D_6,3,2,18
WSP,29.601,POPL_A_10,3,2,18
WSP,28.199,POP2L_D_5,3,2,18
WSP,28.003,POP2L_D_5,3,2,18
WSP,25.98,POPH_B_6,3,2,18
WSP,26.182,POPH_B_6,3,2,18
WSP,27.7,POPL_B_10,3,2,18
WSP,27.608,POPL_B_10,3,2,18
WSP,29.001,POPL_C_10,3,2,18
WSP,28.568,POPL_C_10,3,2,18
WSP,27.809,POP2H_E_6,3,2,18
WSP,25.267,OCTO_D_6,3,2,18
WSP,27.594,POP2H_E_6,3,2,18
WSP,28.62,POP2H_B_5,3,2,18
WSP,28.923,POP2H_B_5,3,2,18
WSP,NA,CSB-REF_A_5,3,2,18
WSP,NA,CSB-REF_A_5,3,2,18
WSP,27.807,POP2L_B_6,3,2,18
WSP,27.608,POP2L_B_6,3,2,18
WSP,28.329,POP2H_A_5,3,2,18
WSP,27.969,POP2H_A_5,3,2,18
WSP,27.363,POPL_D_10,3,2,18
WSP,27.175,POPL_D_10,3,2,18
WSP,29.422,POPL_A_10,3,2,18
WD0513,NA,OCTO_D_6,3,2,18
WD0513,25.349,POPL_A_10,3,2,18
WD0513,23.528,POP2L_D_5,3,2,18
WD0513,23.258,POP2L_D_5,3,2,18
WD0513,20.069,POPH_B_6,3,2,18
WD0513,20.221,POPH_B_6,3,2,18
WD0513,22.904,POPL_B_10,3,2,18
WD0513,23.084,POPL_B_10,3,2,18
WD0513,24.064,POPL_C_10,3,2,18
WD0513,24.073,POPL_C_10,3,2,18
WD0513,21.797,POP2H_E_6,3,2,18
WD0513,NA,OCTO_D_6,3,2,18
WD0513,21.768,POP2H_E_6,3,2,18
WD0513,23.169,POP2H_B_5,3,2,18
WD0513,23.143,POP2H_B_5,3,2,18
WD0513,NA,CSB-REF_A_5,3,2,18
WD0513,NA,CSB-REF_A_5,3,2,18
WD0513,23.213,POP2L_B_6,3,2,18
WD0513,23.573,POP2L_B_6,3,2,18
WD0513,22.082,POP2H_A_5,3,2,18
WD0513,22.258,POP2H_A_5,3,2,18
WD0513,22.739,POPL_D_10,3,2,18
WD0513,22.844,POPL_D_10,3,2,18
WD0513,25.187,POPL_A_10,3,2,18
WSP,28.204,POP2L_E_5,3,2,18
WSP,28.642,POPL_E_10,3,2,18
WSP,27.462,CSB_E_5,3,2,18
WSP,27.344,CSB_E_5,3,2,18
WSP,26.693,CSB_F_10,3,2,18
WSP,26.7,CSB_F_10,3,2,18
WSP,28.895,POPL_B_6,3,2,18
WSP,28.682,POPL_B_6,3,2,18
WSP,25.722,POPH_E_5,3,2,18
WSP,25.346,POPH_E_5,3,2,18
WSP,29.27,POPH_A_6,3,2,18
WSP,28.586,POP2L_E_5,3,2,18
WSP,28.875,POPH_A_6,3,2,18
WSP,28.035,POPL_E_5,3,2,18
WSP,28.01,POPL_E_5,3,2,18
WSP,NA,CSB-REF_A_6,3,2,18
WSP,NA,CSB-REF_A_6,3,2,18
WSP,28.283,CSB_D_6,3,2,18
WSP,28.338,CSB_D_6,3,2,18
WSP,22.925,POP2H_D_4,3,2,18
WSP,23.055,POP2H_D_4,3,2,18
WSP,21.955,OCTO_F_5,3,2,18
WSP,21.877,OCTO_F_5,3,2,18
WSP,28.626,POPL_E_10,3,2,18
WD0513,23.273,POP2L_E_5,3,2,18
WD0513,23.983,POPL_E_10,3,2,18
WD0513,24.731,CSB_E_5,3,2,18
WD0513,24.442,CSB_E_5,3,2,18
WD0513,23.648,CSB_F_10,3,2,18
WD0513,23.846,CSB_F_10,3,2,18
WD0513,24.633,POPL_B_6,3,2,18
WD0513,24.549,POPL_B_6,3,2,18
WD0513,19.71,POPH_E_5,3,2,18
WD0513,19.748,POPH_E_5,3,2,18
WD0513,23.648,POPH_A_6,3,2,18
WD0513,23.32,POP2L_E_5,3,2,18
WD0513,23.658,POPH_A_6,3,2,18
WD0513,23.265,POPL_E_5,3,2,18
WD0513,23.111,POPL_E_5,3,2,18
WD0513,NA,CSB-REF_A_6,3,2,18
WD0513,NA,CSB-REF_A_6,3,2,18
WD0513,25.274,CSB_D_6,3,2,18
WD0513,25.742,CSB_D_6,3,2,18
WD0513,16.98,POP2H_D_4,3,2,18
WD0513,17.913,POP2H_D_4,3,2,18
WD0513,NA,OCTO_F_5,3,2,18
WD0513,NA,OCTO_F_5,3,2,18
WD0513,23.973,POPL_E_10,3,2,18
WSP,31.41,POP2L_B_8,4,2,18
WSP,28.438,CSB_D_8,4,2,18
WSP,25.817,CSB_A_8,4,2,18
WSP,25.998,CSB_A_8,4,2,18
WSP,27.025,POP2L_E_8,4,2,18
WSP,26.829,POP2L_E_8,4,2,18
WSP,27.622,POP2H_C_8,4,2,18
WSP,27.287,POP2H_C_8,4,2,18
WSP,24.047,OCTO_D_7,4,2,18
WSP,24.251,OCTO_D_7,4,2,18
WSP,27.567,POP2H_A_10,4,2,18
WSP,31.045,POP2L_B_8,4,2,18
WSP,27.761,POP2H_A_10,4,2,18
WSP,25.236,POPH_C_10,4,2,18
WSP,25.341,POPH_C_10,4,2,18
WSP,29.84,POPL_A_7,4,2,18
WSP,29.314,POPL_A_7,4,2,18
WSP,23.662,OCTO_E_10,4,2,18
WSP,23.672,OCTO_E_10,4,2,18
WSP,22.513,OCTO_F_8,4,2,18
WSP,22.405,OCTO_F_8,4,2,18
WSP,29.782,CSB_C_8,4,2,18
WSP,29.964,CSB_C_8,4,2,18
WSP,28.541,CSB_D_8,4,2,18
WD0513,26.634,POP2L_B_8,4,2,18
WD0513,25.919,CSB_D_8,4,2,18
WD0513,23.531,CSB_A_8,4,2,18
WD0513,23.427,CSB_A_8,4,2,18
WD0513,22.431,POP2L_E_8,4,2,18
WD0513,22.601,POP2L_E_8,4,2,18
WD0513,21.744,POP2H_C_8,4,2,18
WD0513,21.626,POP2H_C_8,4,2,18
WD0513,NA,OCTO_D_7,4,2,18
WD0513,NA,OCTO_D_7,4,2,18
WD0513,21.912,POP2H_A_10,4,2,18
WD0513,26.704,POP2L_B_8,4,2,18
WD0513,21.874,POP2H_A_10,4,2,18
WD0513,19.773,POPH_C_10,4,2,18
WD0513,19.34,POPH_C_10,4,2,18
WD0513,25.58,POPL_A_7,4,2,18
WD0513,25.431,POPL_A_7,4,2,18
WD0513,NA,OCTO_E_10,4,2,18
WD0513,NA,OCTO_E_10,4,2,18
WD0513,NA,OCTO_F_8,4,2,18
WD0513,NA,OCTO_F_8,4,2,18
WD0513,27.379,CSB_C_8,4,2,18
WD0513,27.525,CSB_C_8,4,2,18
WD0513,26.262,CSB_D_8,4,2,18
WSP,28.801,POP2L_A_7,4,2,18
WSP,27.755,POPL_B_7,4,2,18
WSP,28.83,POP2L_D_8,4,2,18
WSP,28.799,POP2L_D_8,4,2,18
WSP,24.616,CSB_E_7,4,2,18
WSP,24.792,CSB_E_7,4,2,18
WSP,24.735,POP2H_D_7,4,2,18
WSP,24.788,POP2H_D_7,4,2,18
WSP,23.947,POPH_E_8,4,2,18
WSP,24.357,POPH_E_8,4,2,18
WSP,23.636,POPH_F_8,4,2,18
WSP,27.701,POP2L_A_7,4,2,18
WSP,23.651,POPH_F_8,4,2,18
WSP,24.323,POP2L_F_8,4,2,18
WSP,24.397,POP2L_F_8,4,2,18
WSP,25.1,POPH_C_8,4,2,18
WSP,25.198,POPH_C_8,4,2,18
WSP,22.858,POPH_F_7,4,2,18
WSP,22.789,POPH_F_7,4,2,18
WSP,30.566,POP2H_B_10,4,2,18
WSP,30.44,POP2H_B_10,4,2,18
WSP,28.557,CSB_D_7,4,2,18
WSP,28.354,CSB_D_7,4,2,18
WSP,28.146,POPL_B_7,4,2,18
WD0513,23.696,POP2L_A_7,4,2,18
WD0513,23.709,POPL_B_7,4,2,18
WD0513,24.656,POP2L_D_8,4,2,18
WD0513,24.589,POP2L_D_8,4,2,18
WD0513,21.881,CSB_E_7,4,2,18
WD0513,22.163,CSB_E_7,4,2,18
WD0513,19.33,POP2H_D_7,4,2,18
WD0513,19.344,POP2H_D_7,4,2,18
WD0513,18.705,POPH_E_8,4,2,18
WD0513,18.638,POPH_E_8,4,2,18
WD0513,17.722,POPH_F_8,4,2,18
WD0513,23.573,POP2L_A_7,4,2,18
WD0513,17.648,POPH_F_8,4,2,18
WD0513,19.876,POP2L_F_8,4,2,18
WD0513,19.829,POP2L_F_8,4,2,18
WD0513,19.424,POPH_C_8,4,2,18
WD0513,19.321,POPH_C_8,4,2,18
WD0513,17.076,POPH_F_7,4,2,18
WD0513,17.265,POPH_F_7,4,2,18
WD0513,24.582,POP2H_B_10,4,2,18
WD0513,24.639,POP2H_B_10,4,2,18
WD0513,25.99,CSB_D_7,4,2,18
WD0513,26.209,CSB_D_7,4,2,18
WD0513,23.691,POPL_B_7,4,2,18
WSP,26.108,OCTO_C_8,4,2,18
WSP,24.529,POPL_F_7,4,2,18
WSP,25.04,POP2L_F_7,4,2,18
WSP,25.151,POP2L_F_7,4,2,18
WSP,28.465,POP2L_D_7,4,2,18
WSP,28.323,POP2L_D_7,4,2,18
WSP,29.14,POP2H_C_7,4,2,18
WSP,29.155,POP2H_C_7,4,2,18
WSP,22.75,OCTO_F_9,4,2,18
WSP,23.051,OCTO_F_9,4,2,18
WSP,23.915,POP2H_F_10,4,2,18
WSP,26.046,OCTO_C_8,4,2,18
WSP,24.005,POP2H_F_10,4,2,18
WSP,25.342,POPH_E_9,4,2,18
WSP,25.582,POPH_E_9,4,2,18
WSP,29.286,CSB-REF_A_1,4,2,18
WSP,29.535,CSB-REF_A_1,4,2,18
WSP,29.038,POP2H_B_7,4,2,18
WSP,28.796,POP2H_B_7,4,2,18
WSP,23.554,POP2H_C_10,4,2,18
WSP,23.558,POP2H_C_10,4,2,18
WSP,25.938,POPH_E_7,4,2,18
WSP,34.232,POPH_E_7,4,2,18
WSP,24.668,POPL_F_7,4,2,18
WD0513,NA,OCTO_C_8,4,2,18
WD0513,20.277,POPL_F_7,4,2,18
WD0513,20.836,POP2L_F_7,4,2,18
WD0513,20.93,POP2L_F_7,4,2,18
WD0513,23.702,POP2L_D_7,4,2,18
WD0513,23.574,POP2L_D_7,4,2,18
WD0513,23.257,POP2H_C_7,4,2,18
WD0513,23.445,POP2H_C_7,4,2,18
WD0513,NA,OCTO_F_9,4,2,18
WD0513,NA,OCTO_F_9,4,2,18
WD0513,17.446,POP2H_F_10,4,2,18
WD0513,NA,OCTO_C_8,4,2,18
WD0513,17.509,POP2H_F_10,4,2,18
WD0513,19.915,POPH_E_9,4,2,18
WD0513,19.758,POPH_E_9,4,2,18
WD0513,26.898,CSB-REF_A_1,4,2,18
WD0513,26.822,CSB-REF_A_1,4,2,18
WD0513,23.114,POP2H_B_7,4,2,18
WD0513,23.129,POP2H_B_7,4,2,18
WD0513,18.328,POP2H_C_10,4,2,18
WD0513,18.246,POP2H_C_10,4,2,18
WD0513,20.381,POPH_E_7,4,2,18
WD0513,20.518,POPH_E_7,4,2,18
WD0513,20.188,POPL_F_7,4,2,18
WSP,27.376,POPL_C_7,4,2,18
WSP,28.933,CSB_A_7,4,2,18
WSP,24.226,POP2H_E_10,4,2,18
WSP,24.151,POP2H_E_10,4,2,18
WSP,26.898,CSB_F_7,4,2,18
WSP,26.957,CSB_F_7,4,2,18
WSP,23.8,OCTO_B_10,4,2,18
WSP,23.682,OCTO_B_10,4,2,18
WSP,23.232,OCTO_E_8,4,2,18
WSP,23.546,OCTO_E_8,4,2,18
WSP,27.872,OCTO_A_8,4,2,18
WSP,27.106,POPL_C_7,4,2,18
WSP,27.278,OCTO_A_8,4,2,18
WSP,23.576,POP2H_F_7,4,2,18
WSP,23.827,POP2H_F_7,4,2,18
WSP,26.387,CSB-REF_A_2,4,2,18
WSP,26.528,CSB-REF_A_2,4,2,18
WSP,25.182,POPL_F_8,4,2,18
WSP,25.129,POPL_F_8,4,2,18
WSP,25.193,OCTO_C_7,4,2,18
WSP,25.128,OCTO_C_7,4,2,18
WSP,23.526,POP2H_F_8,4,2,18
WSP,23.448,POP2H_F_8,4,2,18
WSP,28.538,CSB_A_7,4,2,18
WD0513,23,POPL_C_7,4,2,18
WD0513,26.253,CSB_A_7,4,2,18
WD0513,17.948,POP2H_E_10,4,2,18
WD0513,18.153,POP2H_E_10,4,2,18
WD0513,24.153,CSB_F_7,4,2,18
WD0513,24.115,CSB_F_7,4,2,18
WD0513,NA,OCTO_B_10,4,2,18
WD0513,NA,OCTO_B_10,4,2,18
WD0513,NA,OCTO_E_8,4,2,18
WD0513,NA,OCTO_E_8,4,2,18
WD0513,NA,OCTO_A_8,4,2,18
WD0513,22.953,POPL_C_7,4,2,18
WD0513,NA,OCTO_A_8,4,2,18
WD0513,17.806,POP2H_F_7,4,2,18
WD0513,17.849,POP2H_F_7,4,2,18
WD0513,24.149,CSB-REF_A_2,4,2,18
WD0513,24.13,CSB-REF_A_2,4,2,18
WD0513,20.903,POPL_F_8,4,2,18
WD0513,20.865,POPL_F_8,4,2,18
WD0513,NA,OCTO_C_7,4,2,18
WD0513,NA,OCTO_C_7,4,2,18
WD0513,18.064,POP2H_F_8,4,2,18
WD0513,18.201,POP2H_F_8,4,2,18
WD0513,26.17,CSB_A_7,4,2,18
WSP,29.187,OCTO_B_8,4,2,18
WSP,26.136,POP2H_E_8,4,2,18
WSP,31.139,CSB_B_8,4,2,18
WSP,30.976,CSB_B_8,4,2,18
WSP,28.425,POP2L_C_8,4,2,18
WSP,28.372,POP2L_C_8,4,2,18
WSP,23.49,OCTO_D_9,4,2,18
WSP,23.44,OCTO_D_9,4,2,18
WSP,27.506,POPL_E_7,4,2,18
WSP,27.869,POPL_E_7,4,2,18
WSP,26.947,POPH_A_10,4,2,18
WSP,28.914,OCTO_B_8,4,2,18
WSP,26.85,POPH_A_10,4,2,18
WSP,25.454,OCTO_A_7,4,2,18
WSP,25.482,OCTO_A_7,4,2,18
WSP,29.772,CSB-REF_A_3,4,2,18
WSP,29.869,CSB-REF_A_3,4,2,18
WSP,28.613,POPH_A_7,4,2,18
WSP,28.297,POPH_A_7,4,2,18
WSP,25.066,OCTO_D_8,4,2,18
WSP,25.163,OCTO_D_8,4,2,18
WSP,27.909,POPL_D_8,4,2,18
WSP,27.796,POPL_D_8,4,2,18
WSP,26.335,POP2H_E_8,4,2,18
WD0513,NA,OCTO_B_8,4,2,18
WD0513,20.609,POP2H_E_8,4,2,18
WD0513,27.965,CSB_B_8,4,2,18
WD0513,28.062,CSB_B_8,4,2,18
WD0513,23.67,POP2L_C_8,4,2,18
WD0513,23.698,POP2L_C_8,4,2,18
WD0513,NA,OCTO_D_9,4,2,18
WD0513,NA,OCTO_D_9,4,2,18
WD0513,23.237,POPL_E_7,4,2,18
WD0513,23.325,POPL_E_7,4,2,18
WD0513,21.966,POPH_A_10,4,2,18
WD0513,NA,OCTO_B_8,4,2,18
WD0513,21.779,POPH_A_10,4,2,18
WD0513,NA,OCTO_A_7,4,2,18
WD0513,37.724,OCTO_A_7,4,2,18
WD0513,27.237,CSB-REF_A_3,4,2,18
WD0513,27.03,CSB-REF_A_3,4,2,18
WD0513,23.532,POPH_A_7,4,2,18
WD0513,23.603,POPH_A_7,4,2,18
WD0513,NA,OCTO_D_8,4,2,18
WD0513,NA,OCTO_D_8,4,2,18
WD0513,23.46,POPL_D_8,4,2,18
WD0513,23.566,POPL_D_8,4,2,18
WD0513,20.608,POP2H_E_8,4,2,18
WSP,27.473,CSB_C_7,4,2,18
WSP,23.254,POPH_D_10,4,2,18
WSP,29.465,POP2L_A_8,4,2,18
WSP,29.364,POP2L_A_8,4,2,18
WSP,28.596,POPH_A_8,4,2,18
WSP,28.386,POPH_A_8,4,2,18
