sample,gene,cts,generation
CSB_7,WSP,23.589,4
CSB_7,WSP,23.59,7
CSB_7,WSP,23.607,3
CSB_7,WSP,23.628,29
CSB_7,WSP,23.844,4
CSB_8,WD0513,19.736,17
CSB_8,WD0513,19.988,17
CSB_8,WD0513,20.281,5
CSB_8,WD0513,20.362,5
CSB_8,WD0513,20.488,24
CSB_8,WD0513,20.525,24
CSB_8,WD0513,20.541,6
CSB_8,WD0513,20.67,6
CSB_8,WD0513,20.802,30
CSB_8,WD0513,20.836,27
CSB_8,WD0513,20.84,30
CSB_8,WD0513,20.891,10
CSB_8,WD0513,20.899,16
CSB_8,WD0513,20.917,27
CSB_8,WD0513,21.132,28
CSB_8,WD0513,21.147,8
CSB_8,WD0513,21.18,8
CSB_8,WD0513,21.398,10
CSB_8,WD0513,21.398,28
CSB_8,WD0513,21.405,26
CSB_8,WD0513,21.448,25
CSB_8,WD0513,21.538,26
CSB_8,WD0513,21.699,25
CSB_8,WD0513,21.742,29
CSB_8,WD0513,21.777,23
CSB_8,WD0513,21.789,20
CSB_8,WD0513,21.817,20
CSB_8,WD0513,21.838,29
CSB_8,WD0513,21.87,23
CSB_8,WD0513,22.219,7
CSB_8,WD0513,22.314,7
CSB_8,WD0513,22.336,4
CSB_8,WD0513,22.342,9
CSB_8,WD0513,22.415,18
CSB_8,WD0513,22.431,4
CSB_8,WD0513,22.439,19
CSB_8,WD0513,22.472,18
CSB_8,WD0513,22.478,19
CSB_8,WD0513,22.658,9
CSB_8,WD0513,23.144,11
CSB_8,WD0513,23.212,11
CSB_8,WD0513,NA,16
CSB_8,WSP,20.855,21
CSB_8,WSP,20.893,26
CSB_8,WSP,21.012,26
CSB_8,WSP,21.079,21
CSB_8,WSP,21.181,5
CSB_8,WSP,21.256,20
CSB_8,WSP,21.279,5
CSB_8,WSP,21.332,6
CSB_8,WSP,21.358,24
CSB_8,WSP,21.386,24
CSB_8,WSP,21.493,6
CSB_8,WSP,21.533,23
CSB_8,WSP,21.647,23
CSB_8,WSP,21.729,19
CSB_8,WSP,21.74,19
CSB_8,WSP,21.89,9
CSB_8,WSP,21.981,28
CSB_8,WSP,22.07,27
CSB_8,WSP,22.073,28
CSB_8,WSP,22.097,17
CSB_8,WSP,22.097,27
CSB_8,WSP,22.118,9
CSB_8,WSP,22.167,29
CSB_8,WSP,22.222,16
CSB_8,WSP,22.222,18
CSB_8,WSP,22.238,18
CSB_8,WSP,22.278,16
CSB_8,WSP,22.366,29
CSB_8,WSP,22.477,17
CSB_8,WSP,22.552,8
CSB_8,WSP,22.563,30
CSB_8,WSP,22.637,8
CSB_8,WSP,22.743,30
CSB_8,WSP,22.861,10
CSB_8,WSP,22.977,10
CSB_8,WSP,23.193,11
CSB_8,WSP,23.198,7
CSB_8,WSP,23.22,11
CSB_8,WSP,23.229,7
CSB_8,WSP,23.276,25
CSB_8,WSP,23.392,25
CSB_8,WSP,23.657,4
CSB_8,WSP,23.713,4
CSB_9,WD0513,19.727,17
CSB_9,WD0513,19.848,17
CSB_9,WD0513,20.245,21
CSB_9,WD0513,20.249,6
CSB_9,WD0513,20.306,6
CSB_9,WD0513,20.416,16
CSB_9,WD0513,20.429,21
CSB_9,WD0513,20.471,16
CSB_9,WD0513,20.483,5
CSB_9,WD0513,20.499,24
CSB_9,WD0513,20.507,5
CSB_9,WD0513,20.507,24
CSB_9,WD0513,20.629,3
CSB_9,WD0513,20.708,3
CSB_9,WD0513,20.753,30
CSB_9,WD0513,20.755,27
CSB_9,WD0513,20.762,27
CSB_9,WD0513,20.86,30
CSB_9,WD0513,20.875,28
CSB_9,WD0513,21.102,10
CSB_9,WD0513,21.14,25
CSB_9,WD0513,21.203,10
CSB_9,WD0513,21.204,11
CSB_9,WD0513,21.252,28
CSB_9,WD0513,21.34,11
CSB_9,WD0513,21.423,25
CSB_9,WD0513,21.624,20
CSB_9,WD0513,21.711,20
CSB_9,WD0513,21.872,29
CSB_9,WD0513,21.987,26
CSB_9,WD0513,22.015,26
CSB_9,WD0513,22.031,29
CSB_9,WD0513,22.041,23
CSB_9,WD0513,22.076,23
CSB_9,WD0513,22.158,18
CSB_9,WD0513,22.194,4
CSB_9,WD0513,22.201,7
CSB_9,WD0513,22.263,7
CSB_9,WD0513,22.318,4
CSB_9,WD0513,23.452,9
CSB_9,WD0513,23.602,9
CSB_9,WSP,20.938,21
CSB_9,WSP,20.997,11
CSB_9,WSP,21.013,6
CSB_9,WSP,21.016,20
CSB_9,WSP,21.142,20
CSB_9,WSP,21.148,11
CSB_9,WSP,21.192,21
CSB_9,WSP,21.272,6
CSB_9,WSP,21.469,24
CSB_9,WSP,21.474,5
CSB_9,WSP,21.538,5
CSB_9,WSP,21.611,24
CSB_9,WSP,21.687,23
CSB_9,WSP,21.735,23
CSB_9,WSP,21.739,26
CSB_9,WSP,21.805,18
CSB_9,WSP,21.882,26
CSB_9,WSP,21.892,28
CSB_9,WSP,21.908,16
CSB_9,WSP,21.925,18
CSB_9,WSP,21.929,27
CSB_9,WSP,21.973,16
CSB_9,WSP,22.099,28
CSB_9,WSP,22.12,17
CSB_9,WSP,22.244,30
CSB_9,WSP,22.282,27
CSB_9,WSP,22.336,30
CSB_9,WSP,22.367,17
CSB_9,WSP,22.382,29
CSB_9,WSP,22.652,29
CSB_9,WSP,22.971,25
CSB_9,WSP,22.994,25
CSB_9,WSP,23.036,7
CSB_9,WSP,23.107,7
CSB_9,WSP,23.115,9
CSB_9,WSP,23.134,10
CSB_9,WSP,23.231,10
CSB_9,WSP,23.294,9
CSB_9,WSP,23.311,3
CSB_9,WSP,23.336,3
CSB_9,WSP,23.526,4
CSB_9,WSP,23.691,4
NoWolb_6,WD0513,36.417,10
NoWolb_6,WD0513,38.417,10
NoWolb_6,WSP,31.01,10
NoWolb_6,WSP,31.41,10
NoWolb_1,WD0513,9.769,21
NoWolb_1,WD0513,16.747,19
NoWolb_1,WD0513,16.897,19
NoWolb_1,WD0513,31.134,27
NoWolb_1,WD0513,33.514,17
NoWolb_1,WD0513,33.818,16
NoWolb_1,WD0513,34.013,13
NoWolb_1,WD0513,34.609,13
NoWolb_1,WD0513,36.299,30
NoWolb_1,WD0513,36.714,7
NoWolb_1,WD0513,38.079,28
NoWolb_1,WD0513,38.356,15
NoWolb_1,WD0513,38.421,27
NoWolb_1,WD0513,38.647,10
NoWolb_1,WD0513,38.83,9
NoWolb_1,WD0513,38.994,5
NoWolb_1,WD0513,NA,5
NoWolb_1,WD0513,NA,6
NoWolb_1,WD0513,NA,7
NoWolb_1,WD0513,NA,8
NoWolb_1,WD0513,NA,9
NoWolb_1,WD0513,NA,10
NoWolb_1,WD0513,NA,11
NoWolb_1,WD0513,NA,14
NoWolb_1,WD0513,NA,15
NoWolb_1,WD0513,NA,16
NoWolb_1,WD0513,NA,17
NoWolb_1,WD0513,NA,18
NoWolb_1,WD0513,NA,20
NoWolb_1,WD0513,NA,21
NoWolb_1,WD0513,NA,22
NoWolb_1,WD0513,NA,23
NoWolb_1,WD0513,NA,24
NoWolb_1,WD0513,NA,25
NoWolb_1,WD0513,NA,26
NoWolb_1,WD0513,NA,28
NoWolb_1,WD0513,NA,29
NoWolb_1,WD0513,NA,30
NoWolb_1,WSP,19.606,19
NoWolb_1,WSP,19.698,19
NoWolb_1,WSP,27.438,21
NoWolb_1,WSP,28.406,21
NoWolb_1,WSP,31.749,11
NoWolb_1,WSP,32.084,24
NoWolb_1,WSP,32.25,11
NoWolb_1,WSP,32.455,23
NoWolb_1,WSP,33.009,14
NoWolb_1,WSP,33.315,5
NoWolb_1,WSP,33.542,5
NoWolb_1,WSP,33.556,13
NoWolb_1,WSP,33.62,15
NoWolb_1,WSP,33.739,23
NoWolb_1,WSP,33.789,28
NoWolb_1,WSP,33.796,20
NoWolb_1,WSP,33.922,14
NoWolb_1,WSP,33.962,15
NoWolb_1,WSP,33.975,26
NoWolb_1,WSP,33.976,24
NoWolb_1,WSP,33.978,9
NoWolb_1,WSP,34.022,13
NoWolb_1,WSP,34.024,10
NoWolb_1,WSP,34.037,30
NoWolb_1,WSP,34.093,28
NoWolb_1,WSP,34.151,20
NoWolb_1,WSP,34.174,10
NoWolb_1,WSP,34.312,8
NoWolb_1,WSP,34.355,29
NoWolb_1,WSP,34.421,6
NoWolb_1,WSP,34.454,6
NoWolb_1,WSP,34.605,30
NoWolb_1,WSP,34.61,8
NoWolb_1,WSP,34.623,27
NoWolb_1,WSP,34.639,16
NoWolb_1,WSP,34.701,9
NoWolb_1,WSP,34.819,27
NoWolb_1,WSP,35.011,17
NoWolb_1,WSP,35.072,22
NoWolb_1,WSP,35.136,29
NoWolb_1,WSP,35.205,18
NoWolb_1,WSP,35.293,16
NoWolb_1,WSP,35.302,18
NoWolb_1,WSP,36.03,7
NoWolb_1,WSP,36.159,7
NoWolb_1,WSP,36.693,25
NoWolb_1,WSP,36.702,17
NoWolb_1,WSP,37.568,26
NoWolb_1,WSP,38.232,22
NoWolb_1,WSP,38.283,25
NoWolb_10,WD0513,31.14,24
NoWolb_10,WD0513,32.102,24
NoWolb_10,WD0513,32.199,26
NoWolb_10,WD0513,33.51,26
NoWolb_10,WD0513,34.492,16
NoWolb_10,WD0513,35.336,17
NoWolb_10,WD0513,36.746,28
NoWolb_10,WD0513,37.43,16
NoWolb_10,WD0513,38.261,27
NoWolb_10,WD0513,38.87,27
NoWolb_10,WD0513,NA,17
NoWolb_10,WD0513,NA,18
NoWolb_10,WD0513,NA,19
NoWolb_10,WD0513,NA,20
NoWolb_10,WD0513,NA,21
NoWolb_10,WD0513,NA,23
NoWolb_10,WD0513,NA,25
NoWolb_10,WD0513,NA,28
NoWolb_10,WD0513,NA,29
NoWolb_10,WSP,30.794,23
NoWolb_10,WSP,31.091,23
NoWolb_10,WSP,31.641,24
NoWolb_10,WSP,32.08,21
NoWolb_10,WSP,32.339,26
NoWolb_10,WSP,32.69,21
NoWolb_10,WSP,33.151,27
NoWolb_10,WSP,33.191,28
NoWolb_10,WSP,33.401,20
NoWolb_10,WSP,33.414,24
NoWolb_10,WSP,33.886,27
NoWolb_10,WSP,34.004,19
NoWolb_10,WSP,34.237,29
NoWolb_10,WSP,34.266,28
NoWolb_10,WSP,34.412,18
NoWolb_10,WSP,34.513,18
NoWolb_10,WSP,34.612,16
NoWolb_10,WSP,34.775,20
NoWolb_10,WSP,34.865,29
NoWolb_10,WSP,34.875,16
NoWolb_10,WSP,35.425,17
NoWolb_10,WSP,35.818,17
NoWolb_10,WSP,36.003,19
NoWolb_10,WSP,36.719,25
NoWolb_10,WSP,36.868,26
NoWolb_10,WSP,37.642,25
NoWolb_2,WD0513,22.179,19
NoWolb_2,WD0513,22.438,19
NoWolb_2,WD0513,32.692,17
NoWolb_2,WD0513,33.704,16
NoWolb_2,WD0513,33.996,9
NoWolb_2,WD0513,34.35,17
NoWolb_2,WD0513,34.361,16
NoWolb_2,WD0513,36.437,28
NoWolb_2,WD0513,36.694,15
NoWolb_2,WD0513,37.057,21
NoWolb_2,WD0513,38.182,11
NoWolb_2,WD0513,38.496,25
NoWolb_2,WD0513,38.6,30
NoWolb_2,WD0513,38.696,30
NoWolb_2,WD0513,38.877,18
NoWolb_2,WD0513,39.014,27
NoWolb_2,WD0513,39.404,18
NoWolb_2,WD0513,39.41,28
NoWolb_2,WD0513,39.602,10
NoWolb_2,WD0513,39.639,27
NoWolb_2,WD0513,39.941,5
NoWolb_2,WD0513,NA,5
NoWolb_2,WD0513,NA,6
NoWolb_2,WD0513,NA,7
NoWolb_2,WD0513,NA,8
NoWolb_2,WD0513,NA,9
NoWolb_2,WD0513,NA,10
NoWolb_2,WD0513,NA,11
NoWolb_2,WD0513,NA,12
NoWolb_2,WD0513,NA,13
NoWolb_2,WD0513,NA,14
NoWolb_2,WD0513,NA,15
NoWolb_2,WD0513,NA,20
NoWolb_2,WD0513,NA,21
NoWolb_2,WD0513,NA,22
NoWolb_2,WD0513,NA,23
NoWolb_2,WD0513,NA,24
NoWolb_2,WD0513,NA,25
NoWolb_2,WD0513,NA,26
NoWolb_2,WD0513,NA,29
NoWolb_2,WSP,21.421,19
NoWolb_2,WSP,21.439,19
NoWolb_2,WSP,30.147,16
NoWolb_2,WSP,31.133,15
NoWolb_2,WSP,31.222,16
NoWolb_2,WSP,31.624,15
NoWolb_2,WSP,31.971,6
NoWolb_2,WSP,32.14,9
NoWolb_2,WSP,32.149,21
NoWolb_2,WSP,32.294,23
NoWolb_2,WSP,32.514,23
NoWolb_2,WSP,32.543,24
NoWolb_2,WSP,32.605,24
NoWolb_2,WSP,32.68,11
NoWolb_2,WSP,32.761,30
NoWolb_2,WSP,32.886,11
NoWolb_2,WSP,33.059,10
NoWolb_2,WSP,33.09,8
NoWolb_2,WSP,33.468,21
NoWolb_2,WSP,33.625,10
NoWolb_2,WSP,33.85,28
NoWolb_2,WSP,33.87,13
NoWolb_2,WSP,33.885,30
NoWolb_2,WSP,33.908,20
NoWolb_2,WSP,33.95,28
NoWolb_2,WSP,34.049,25
NoWolb_2,WSP,34.05,8
NoWolb_2,WSP,34.086,12
NoWolb_2,WSP,34.216,12
NoWolb_2,WSP,34.389,5
NoWolb_2,WSP,34.428,5
NoWolb_2,WSP,34.433,13
NoWolb_2,WSP,34.435,20
NoWolb_2,WSP,34.44,6
NoWolb_2,WSP,34.611,22
NoWolb_2,WSP,34.653,9
NoWolb_2,WSP,34.702,7
NoWolb_2,WSP,34.755,29
NoWolb_2,WSP,34.759,27
NoWolb_2,WSP,34.815,18
NoWolb_2,WSP,34.909,7
NoWolb_2,WSP,35.218,22
NoWolb_2,WSP,35.246,29
NoWolb_2,WSP,35.373,26
NoWolb_2,WSP,35.729,14
NoWolb_2,WSP,35.746,18
NoWolb_2,WSP,35.776,27
NoWolb_2,WSP,36.345,17
NoWolb_2,WSP,36.955,17
NoWolb_2,WSP,36.98,26
NoWolb_2,WSP,37.052,25
NoWolb_2,WSP,38.276,14
NoWolb_3,WD0513,31.188,24
NoWolb_3,WD0513,31.532,6
NoWolb_3,WD0513,32.165,24
NoWolb_3,WD0513,32.327,6
NoWolb_3,WD0513,32.719,16
NoWolb_3,WD0513,33.631,15
NoWolb_3,WD0513,33.89,27
NoWolb_3,WD0513,34.846,16
NoWolb_3,WD0513,35.761,30
NoWolb_3,WD0513,37.059,13
NoWolb_3,WD0513,38.387,29
NoWolb_3,WD0513,39.322,19
NoWolb_3,WD0513,39.372,21
NoWolb_3,WD0513,39.594,5
NoWolb_3,WD0513,39.608,28
NoWolb_3,WD0513,39.747,12
NoWolb_3,WD0513,39.901,11
NoWolb_3,WD0513,NA,5
NoWolb_3,WD0513,NA,7
NoWolb_3,WD0513,NA,8
NoWolb_3,WD0513,NA,9
NoWolb_3,WD0513,NA,10
NoWolb_3,WD0513,NA,11
NoWolb_3,WD0513,NA,12
NoWolb_3,WD0513,NA,13
NoWolb_3,WD0513,NA,14
NoWolb_3,WD0513,NA,15
NoWolb_3,WD0513,NA,17
NoWolb_3,WD0513,NA,18
NoWolb_3,WD0513,NA,19
NoWolb_3,WD0513,NA,20
NoWolb_3,WD0513,NA,21
NoWolb_3,WD0513,NA,22
NoWolb_3,WD0513,NA,23
NoWolb_3,WD0513,NA,25
NoWolb_3,WD0513,NA,26
NoWolb_3,WD0513,NA,27
NoWolb_3,WD0513,NA,28
NoWolb_3,WD0513,NA,29
NoWolb_3,WD0513,NA,30
NoWolb_3,WSP,31.142,23
NoWolb_3,WSP,31.239,6
NoWolb_3,WSP,31.261,23
NoWolb_3,WSP,31.474,6
NoWolb_3,WSP,31.748,24
NoWolb_3,WSP,32.361,14
NoWolb_3,WSP,33.007,20
NoWolb_3,WSP,33.073,21
NoWolb_3,WSP,33.192,30
NoWolb_3,WSP,33.22,27
NoWolb_3,WSP,33.344,27
NoWolb_3,WSP,33.36,16
NoWolb_3,WSP,33.377,19
NoWolb_3,WSP,33.45,12
NoWolb_3,WSP,33.489,30
NoWolb_3,WSP,33.491,13
NoWolb_3,WSP,33.518,28
NoWolb_3,WSP,33.636,20
NoWolb_3,WSP,33.75,18
NoWolb_3,WSP,33.757,9
NoWolb_3,WSP,33.774,26
NoWolb_3,WSP,33.821,21
NoWolb_3,WSP,33.915,19
NoWolb_3,WSP,33.925,5
NoWolb_3,WSP,33.98,26
NoWolb_3,WSP,34.106,13
NoWolb_3,WSP,34.121,15
NoWolb_3,WSP,34.14,8
NoWolb_3,WSP,34.238,15
NoWolb_3,WSP,34.279,16
NoWolb_3,WSP,34.287,5
NoWolb_3,WSP,34.389,29
NoWolb_3,WSP,34.409,9
NoWolb_3,WSP,34.419,28
NoWolb_3,WSP,34.471,10
NoWolb_3,WSP,34.471,18
NoWolb_3,WSP,34.652,11
NoWolb_3,WSP,34.738,10
NoWolb_3,WSP,34.788,7
NoWolb_3,WSP,34.813,12
NoWolb_3,WSP,34.865,11
NoWolb_3,WSP,34.877,7
NoWolb_3,WSP,35.289,22
NoWolb_3,WSP,35.658,8
NoWolb_3,WSP,36.198,17
NoWolb_3,WSP,36.249,24
NoWolb_3,WSP,36.619,17
NoWolb_3,WSP,36.686,25
NoWolb_3,WSP,36.723,29
NoWolb_3,WSP,37.891,25
NoWolb_3,WSP,39.052,22
NoWolb_3,WSP,NA,14
NoWolb_4,WD0513,30.551,24
NoWolb_4,WD0513,30.805,24
NoWolb_4,WD0513,31.531,12
NoWolb_4,WD0513,32.907,13
NoWolb_4,WD0513,33.145,14
NoWolb_4,WD0513,33.198,12
NoWolb_4,WD0513,33.77,21
NoWolb_4,WD0513,33.774,15
NoWolb_4,WD0513,34.166,20
NoWolb_4,WD0513,34.867,16
NoWolb_4,WD0513,34.962,21
NoWolb_4,WD0513,35.124,28
NoWolb_4,WD0513,36.89,27
NoWolb_4,WD0513,37.021,30
NoWolb_4,WD0513,37.806,5
NoWolb_4,WD0513,38.307,28
NoWolb_4,WD0513,38.426,6
NoWolb_4,WD0513,39.01,10
NoWolb_4,WD0513,39.542,10
NoWolb_4,WD0513,39.881,8
NoWolb_4,WD0513,NA,5
NoWolb_4,WD0513,NA,6
NoWolb_4,WD0513,NA,7
NoWolb_4,WD0513,NA,8
NoWolb_4,WD0513,NA,9
NoWolb_4,WD0513,NA,11
NoWolb_4,WD0513,NA,13
NoWolb_4,WD0513,NA,14
NoWolb_4,WD0513,NA,15
NoWolb_4,WD0513,NA,16
NoWolb_4,WD0513,NA,17
NoWolb_4,WD0513,NA,18
NoWolb_4,WD0513,NA,19
NoWolb_4,WD0513,NA,20
NoWolb_4,WD0513,NA,23
NoWolb_4,WD0513,NA,25
NoWolb_4,WD0513,NA,26
NoWolb_4,WD0513,NA,27
NoWolb_4,WD0513,NA,29
NoWolb_4,WD0513,NA,30
NoWolb_4,WSP,30.706,24
NoWolb_4,WSP,31.963,21
NoWolb_4,WSP,32.215,23
NoWolb_4,WSP,32.25,15
NoWolb_4,WSP,32.323,14
NoWolb_4,WSP,32.378,6
NoWolb_4,WSP,32.44,20
NoWolb_4,WSP,32.487,23
NoWolb_4,WSP,32.531,12
NoWolb_4,WSP,32.856,12
NoWolb_4,WSP,32.873,21
NoWolb_4,WSP,32.938,15
NoWolb_4,WSP,33.29,28
NoWolb_4,WSP,33.376,19
NoWolb_4,WSP,33.399,30
NoWolb_4,WSP,33.572,9
NoWolb_4,WSP,33.687,19
NoWolb_4,WSP,33.814,16
NoWolb_4,WSP,33.854,26
NoWolb_4,WSP,33.916,11
NoWolb_4,WSP,33.928,6
NoWolb_4,WSP,33.937,30
NoWolb_4,WSP,33.984,24
NoWolb_4,WSP,33.99,5
NoWolb_4,WSP,34.001,28
NoWolb_4,WSP,34.088,8
NoWolb_4,WSP,34.167,25
NoWolb_4,WSP,34.176,27
NoWolb_4,WSP,34.184,13
NoWolb_4,WSP,34.219,13
NoWolb_4,WSP,34.271,8
NoWolb_4,WSP,34.321,27
NoWolb_4,WSP,34.405,29
NoWolb_4,WSP,34.437,14
NoWolb_4,WSP,34.444,11
NoWolb_4,WSP,34.654,10
NoWolb_4,WSP,34.715,16
NoWolb_4,WSP,34.735,5
NoWolb_4,WSP,34.769,26
NoWolb_4,WSP,34.874,20
NoWolb_4,WSP,34.89,9
NoWolb_4,WSP,35.222,7
NoWolb_4,WSP,35.418,18
NoWolb_4,WSP,35.616,7
NoWolb_4,WSP,35.849,18
NoWolb_4,WSP,35.987,10
NoWolb_4,WSP,36.062,17
NoWolb_4,WSP,37.064,17
NoWolb_4,WSP,37.402,29
NoWolb_4,WSP,37.478,25
NoWolb_5,WD0513,31.827,24
NoWolb_5,WD0513,33.321,14
NoWolb_5,WD0513,33.789,17
NoWolb_5,WD0513,34.111,20
NoWolb_5,WD0513,34.666,7
NoWolb_5,WD0513,34.953,12
NoWolb_5,WD0513,36.584,27
NoWolb_5,WD0513,36.687,15
NoWolb_5,WD0513,36.79,19
NoWolb_5,WD0513,36.98,30
NoWolb_5,WD0513,37.698,7
NoWolb_5,WD0513,37.878,13
NoWolb_5,WD0513,38.343,27
NoWolb_5,WD0513,39.047,12
NoWolb_5,WD0513,39.108,28
NoWolb_5,WD0513,39.114,30
NoWolb_5,WD0513,NA,5
NoWolb_5,WD0513,NA,6
NoWolb_5,WD0513,NA,8
NoWolb_5,WD0513,NA,9
NoWolb_5,WD0513,NA,10
NoWolb_5,WD0513,NA,11
NoWolb_5,WD0513,NA,13
NoWolb_5,WD0513,NA,14
NoWolb_5,WD0513,NA,15
NoWolb_5,WD0513,NA,17
NoWolb_5,WD0513,NA,18
NoWolb_5,WD0513,NA,19
NoWolb_5,WD0513,NA,20
NoWolb_5,WD0513,NA,21
NoWolb_5,WD0513,NA,22
NoWolb_5,WD0513,NA,23
NoWolb_5,WD0513,NA,24
NoWolb_5,WD0513,NA,25
NoWolb_5,WD0513,NA,26
NoWolb_5,WD0513,NA,28
NoWolb_5,WD0513,NA,29
NoWolb_5,WSP,27.526,20
NoWolb_5,WSP,31.877,5
NoWolb_5,WSP,32.022,23
NoWolb_5,WSP,32.11,5
NoWolb_5,WSP,32.127,6
NoWolb_5,WSP,32.372,11
NoWolb_5,WSP,32.39,21
NoWolb_5,WSP,32.655,11
NoWolb_5,WSP,32.658,14
NoWolb_5,WSP,32.682,7
NoWolb_5,WSP,32.852,7
NoWolb_5,WSP,32.889,28
NoWolb_5,WSP,32.994,15
NoWolb_5,WSP,33.098,15
NoWolb_5,WSP,33.121,19
NoWolb_5,WSP,33.145,28
NoWolb_5,WSP,33.179,9
NoWolb_5,WSP,33.379,19
NoWolb_5,WSP,33.383,27
NoWolb_5,WSP,33.454,27
NoWolb_5,WSP,33.517,6
NoWolb_5,WSP,33.599,30
NoWolb_5,WSP,33.7,12
NoWolb_5,WSP,33.732,18
NoWolb_5,WSP,33.743,24
NoWolb_5,WSP,33.774,21
NoWolb_5,WSP,33.921,10
NoWolb_5,WSP,33.929,13
NoWolb_5,WSP,33.94,30
NoWolb_5,WSP,33.98,12
NoWolb_5,WSP,34.008,23
NoWolb_5,WSP,34.061,10
NoWolb_5,WSP,34.15,24
NoWolb_5,WSP,34.207,9
NoWolb_5,WSP,34.243,13
NoWolb_5,WSP,34.753,8
NoWolb_5,WSP,34.82,18
NoWolb_5,WSP,35.125,26
NoWolb_5,WSP,35.127,20
NoWolb_5,WSP,35.148,22
NoWolb_5,WSP,35.377,25
NoWolb_5,WSP,35.56,26
NoWolb_5,WSP,35.593,8
NoWolb_5,WSP,35.65,22
NoWolb_5,WSP,36.044,17
NoWolb_5,WSP,36.29,17
NoWolb_5,WSP,36.987,29
NoWolb_5,WSP,36.998,29
NoWolb_5,WSP,38.181,14
NoWolb_5,WSP,39.033,25
NoWolb_6,WD0513,32.571,24
NoWolb_6,WD0513,32.73,17
NoWolb_6,WD0513,34.44,16
NoWolb_6,WD0513,34.903,26
NoWolb_6,WD0513,35.609,30
NoWolb_6,WD0513,38.204,27
NoWolb_6,WD0513,38.474,28
NoWolb_6,WD0513,38.498,26
NoWolb_6,WD0513,39.218,30
NoWolb_6,WD0513,39.7,19
NoWolb_6,WD0513,39.934,20
NoWolb_6,WD0513,NA,16
NoWolb_6,WD0513,NA,17
NoWolb_6,WD0513,NA,18
NoWolb_6,WD0513,NA,19
NoWolb_6,WD0513,NA,20
NoWolb_6,WD0513,NA,21
NoWolb_6,WD0513,NA,23
NoWolb_6,WD0513,NA,24
NoWolb_6,WD0513,NA,25
NoWolb_6,WD0513,NA,27
NoWolb_6,WD0513,NA,28
NoWolb_6,WD0513,NA,29
NoWolb_6,WSP,31.25,19
NoWolb_6,WSP,32.619,23
NoWolb_6,WSP,32.699,21
NoWolb_6,WSP,32.75,28
NoWolb_6,WSP,32.76,21
NoWolb_6,WSP,33.535,18
NoWolb_6,WSP,33.676,24
NoWolb_6,WSP,33.823,20
NoWolb_6,WSP,33.829,30
NoWolb_6,WSP,33.943,30
NoWolb_6,WSP,33.974,26
NoWolb_6,WSP,34.11,23
NoWolb_6,WSP,34.128,27
NoWolb_6,WSP,34.254,28
NoWolb_6,WSP,34.319,20
NoWolb_6,WSP,34.565,24
NoWolb_6,WSP,34.673,19
NoWolb_6,WSP,34.844,27
NoWolb_6,WSP,34.892,16
NoWolb_6,WSP,34.986,16
NoWolb_6,WSP,35.054,29
NoWolb_6,WSP,35.131,18
NoWolb_6,WSP,35.134,29
NoWolb_6,WSP,35.818,17
NoWolb_6,WSP,36.249,26
NoWolb_6,WSP,37.08,25
NoWolb_6,WSP,39.259,25
NoWolb_6,WSP,39.346,17
NoWolb_7,WD0513,31.099,24
NoWolb_7,WD0513,31.508,24
NoWolb_7,WD0513,32.645,17
NoWolb_7,WD0513,32.977,20
NoWolb_7,WD0513,32.982,17
NoWolb_7,WD0513,33.144,20
NoWolb_7,WD0513,33.485,27
NoWolb_7,WD0513,34.203,16
NoWolb_7,WD0513,38.08,28
NoWolb_7,WD0513,38.675,30
NoWolb_7,WD0513,39.004,21
NoWolb_7,WD0513,39.411,29
NoWolb_7,WD0513,39.5,23
NoWolb_7,WD0513,NA,16
NoWolb_7,WD0513,NA,18
NoWolb_7,WD0513,NA,19
NoWolb_7,WD0513,NA,21
NoWolb_7,WD0513,NA,23
NoWolb_7,WD0513,NA,25
NoWolb_7,WD0513,NA,27
NoWolb_7,WD0513,NA,28
NoWolb_7,WD0513,NA,29
NoWolb_7,WD0513,NA,30
NoWolb_7,WSP,30.812,20
NoWolb_7,WSP,32.092,24
NoWolb_7,WSP,32.438,21
NoWolb_7,WSP,32.499,28
NoWolb_7,WSP,32.765,23
NoWolb_7,WSP,33.254,20
NoWolb_7,WSP,33.416,21
NoWolb_7,WSP,33.76,28
NoWolb_7,WSP,33.892,30
NoWolb_7,WSP,33.981,30
NoWolb_7,WSP,34.242,24
NoWolb_7,WSP,34.502,23
NoWolb_7,WSP,34.555,29
NoWolb_7,WSP,34.751,16
NoWolb_7,WSP,34.77,18
NoWolb_7,WSP,35.056,27
NoWolb_7,WSP,35.202,16
NoWolb_7,WSP,35.288,18
NoWolb_7,WSP,35.482,19
NoWolb_7,WSP,36.283,19
NoWolb_7,WSP,36.43,17
NoWolb_7,WSP,36.896,29
NoWolb_7,WSP,37.292,27
NoWolb_7,WSP,37.545,25
NoWolb_7,WSP,38.126,17
NoWolb_7,WSP,38.168,25
NoWolb_7*,WD0513,NA,19
NoWolb_7*,WSP,33.389,19
NoWolb_7*,WSP,36.217,19
NoWolb_8,WD0513,33.011,17
NoWolb_8,WD0513,34.208,16
NoWolb_8,WD0513,34.836,21
NoWolb_8,WD0513,35.593,25
NoWolb_8,WD0513,35.859,27
NoWolb_8,WD0513,36.761,27
NoWolb_8,WD0513,37.236,24
NoWolb_8,WD0513,38.092,19
NoWolb_8,WD0513,38.699,29
NoWolb_8,WD0513,38.925,30
